index,smiles,molar_mass,flash_point/K,Tm/K,Tb/K,Tc/K,Pc/bar,Vc/(cm3/mol),density/(g/cm3),delta_G/(KJ/mol),delta_Hf/(KJ/mol),delta_Hvap/(KJ/mol),delta_Hfus/(KJ/mol),molar_volume/(cm3/mol)(default298K),delta_Hc/(KJ/mol),mass_calorific_value_h/(MJ/kg),ISP,note,0.96444192,0.071676005
0,CC1CC2CC3CCC3C1(C)C2,164.29200000000017,317.295,255.295,476.491,706.722,22.5986,587.44,0.944,99.662,-193.167,52.629,8.618,0.174,6971.253,42.432,337.516,CC1CC2CC3CCC3C1(C)C2 at 298K,,
1,CC1CC2CC(C)C3CC34CC4C12,176.30300000000017,318.106,261.544,480.735,732.233,19.6306,619.14,1.031,121.102,-180.775,57.053,11.662,0.171,7379.155,41.855,336.939,CC1CC2CC(C)C3CC34CC4C12 at 298K,,
2,CC1CC1(C)C1CC2C3CC(C)C321,176.30300000000017,291.032,258.129,455.802,706.501,18.0675,638.87,1.007,106.698,-177.174,55.786,8.765,0.175,7382.756,41.875,337.019,CC1CC1(C)C1CC2C3CC(C)C321 at 298K,,
3,CCCC1(C)C2C3C(CC)C24C3C14,176.30300000000017,317.279,244.357,465.574,731.172,16.8347,665.31,1.019,106.687,-180.904,57.572,13.221,0.173,7379.026,41.854,336.935,CCCC1(C)C2C3C(CC)C24C3C14 at 298K,,
4,CCCC1(C)C2CCC(C2)C1CC,180.3350000000002,349.574,235.178,502.512,701.918,19.1543,675.16,0.867,83.809,-252.898,58.759,14.198,0.208,7790.692,43.201,338.203,CCCC1(C)C2CCC(C2)C1CC at 298K,,
5,CCC1C2CC1C(C)C1C(C)C1C2,178.3190000000002,370.097,255.145,508.238,740.758,19.9817,636.27,0.934,86.23,-248.213,56.369,14.931,0.191,7553.547,42.36,336.889,CCC1C2CC1C(C)C1C(C)C1C2 at 298K,,
6,CC(C)C12CCCCC3(CC3)C1C2,178.3190000000002,284.628,267.945,472.622,697.005,21.1713,652.92,0.949,118.883,-190.661,56.081,8.737,0.188,7611.099,42.682,338.167,CC(C)C12CCCCC3(CC3)C1C2 at 298K,,
7,CCCC12CC(CC)C3(C)CC1C32,178.3190000000002,303.85,242.24,474.543,702.143,17.5879,675.98,0.954,96.834,-205.269,57.729,12.84,0.187,7596.491,42.601,337.846,CCCC12CC(CC)C3(C)CC1C32 at 298K,,
8,CC12CCC3C1CC1CCC132,148.24900000000014,270.4,252.881,424.062,699.832,22.9671,536.88,1.067,118.677,-110.954,49.045,5.754,0.139,6174.296,41.648,337.264,CC12CCC3C1CC1CCC132 at 298K,,
9,CC1(C)CC2CCCC3CC31C2,164.29200000000017,301.339,262.721,464.852,692.493,22.9671,602.96,0.923,100.491,-180.571,51.777,5.219,0.178,6983.849,42.509,337.822,CC1(C)CC2CCCC3CC31C2 at 298K,,
10,CCC1CC(C)CC2CCCC2C1,180.3350000000002,365.656,251.498,517.53,712.456,21.8879,641.2,0.875,91.612,-257.686,58.316,14.047,0.206,7785.904,43.175,338.101,CCC1CC(C)CC2CCCC2C1 at 298K,,
11,CC1CC2C(C)C3(C)CC1CC23,164.29200000000017,311.112,249.279,468.381,700.098,20.9785,592.42,0.939,84.428,-205.111,51.716,9.121,0.175,6959.309,42.359,337.225,CC1CC2C(C)C3(C)CC1CC23 at 298K,,
12,CC1C2C3(C)CC(C)C23C1(C)C,164.29200000000017,259.093,255.149,426.134,652.488,18.7598,633.41,0.903,55.618,-203.807,47.807,3.329,0.182,6960.613,42.367,337.257,CC1C2C3(C)CC(C)C23C1(C)C at 298K,,
13,CC1C2CC34CC3(C)CC2CC14,162.27600000000015,284.249,264.267,449.256,714.203,21.2297,589.02,1.034,112.686,-148.487,51.479,7.26,0.157,6774.103,41.744,337.021,CC1C2CC34CC3(C)CC2CC14 at 298K,,
14,CC1(C)CCCC1C1CCC2CC21,178.3190000000002,349.718,276.383,497.382,735.39,20.471,635.57,0.924,106.564,-217.627,57.235,7.96,0.193,7584.133,42.531,337.568,CC1(C)CCCC1C1CCC2CC21 at 298K,,
15,CC1CCCC1C(C)C1CC1(C)C,180.3350000000002,350.563,251.433,489.864,682.471,18.456,658.72,0.92,74.162,-246.065,58.27,14.513,0.196,7797.525,43.239,338.352,CC1CCCC1C(C)C1CC1(C)C at 298K,,
16,CC1(C2CC3C4CC3C2(C)C4)CC1,176.30300000000017,312.251,268.324,472.576,721.739,19.8931,637.16,1.007,119.589,-172.947,56.085,6.602,0.175,7386.983,41.899,337.116,CC1(C2CC3C4CC3C2(C)C4)CC1 at 298K,,
17,CCCC12C3CC1(C3)C(C)C2(C)C,178.3190000000002,271.392,251.647,456.952,677.911,17.6321,685.04,0.924,89.041,-202.65,55.389,8.536,0.193,7599.11,42.615,337.901,CCCC12C3CC1(C3)C(C)C2(C)C at 298K,,
18,CCC1CC2C3CC4CC3CCC412,176.30300000000017,334.609,260.336,486.055,739.419,19.8754,625.6,1.043,129.724,-170.798,58.541,12.566,0.169,7389.132,41.912,337.168,CCC1CC2C3CC4CC3CCC412 at 298K,,
19,CCC12CC3C4C5CC(C1)C52C34,160.26000000000013,280.844,247.351,437.041,735.246,19.3224,571.85,1.205,147.84,-96.226,54.763,10.19,0.133,6584.534,41.087,336.697,CCC12CC3C4C5CC(C1)C52C34 at 298K,,
20,CCC1C2C3CC(C(C)(C)C)C2C13,178.3190000000002,359.403,270.11,491.821,750.902,19.0214,649.16,0.914,90.099,-252.557,57.089,12.898,0.195,7549.203,42.335,336.789,CCC1C2C3CC(C(C)(C)C)C2C13 at 298K,,
21,CCC1C2C3C(C)(C)CCCCC123,178.3190000000002,320.572,262.007,479.245,701.881,19.4243,665.78,0.919,87.89,-217.123,55.284,8.132,0.194,7584.637,42.534,337.58,CCC1C2C3C(C)(C)CCCCC123 at 298K,,
22,CCC12CC13CC(C)C1CC2C13,162.27600000000015,273.91,242.107,442.136,707.824,19.4243,588.27,1.075,122.753,-135.485,53.886,10.312,0.151,6787.105,41.824,337.344,CCC12CC13CC(C)C1CC2C13 at 298K,,
23,CC1CC2C3CC4CCC3C1(C)C42,176.30300000000017,333.142,266.146,488.451,740.199,20.1789,622.4,1.025,118.759,-188.492,56.438,10.002,0.172,7371.438,41.811,336.762,CC1CC2C3CC4CCC3C1(C)C42 at 298K,,
24,CC1CC(C)(CCCCC2CC2)C1,180.3350000000002,325.763,213.054,491.081,689.673,18.9227,677.4,0.855,104.891,-221.086,61.96,15.876,0.211,7822.504,43.378,338.895,CC1CC(C)(CCCCC2CC2)C1 at 298K,,
25,CCC1CC(C(C)C)C2CCCC12,180.3350000000002,373.428,247.041,507.134,710.391,19.4584,652.9,0.915,80.637,-261.833,58.66,17.188,0.197,7781.757,43.152,338.011,CCC1CC(C(C)C)C2CCCC12 at 298K,,
26,CC1CC2CC(C)(C1)CC21CC1,164.29200000000017,278.562,260.232,457.589,682.066,22.3018,599.69,0.944,102.834,-172.853,52.014,6.879,0.174,6991.567,42.556,338.008,CC1CC2CC(C)(C1)CC21CC1 at 298K,,
27,CC12CCC3C4CCC4C1(C)C32,162.27600000000015,294.349,263.92,452.808,716.066,21.1908,591.52,1.027,110.344,-153.256,51.363,5.6,0.158,6769.334,41.715,336.904,CC12CCC3C4CCC4C1(C)C32 at 298K,,
28,CC(C1CCC1)C1C2C3CC(C)C312,176.30300000000017,326.618,253.739,466.469,723.991,17.3409,619.36,1.152,129.021,-152.112,60.875,17.588,0.153,7407.818,42.018,337.594,CC(C1CCC1)C1C2C3CC(C)C312 at 298K,,
29,CC(CC1CC2(C)CC12C)C1CC1,178.3190000000002,300.186,246.067,459.489,688.145,17.7506,667.87,0.969,99.498,-190.108,57.762,10.879,0.184,7611.652,42.686,338.183,CC(CC1CC2(C)CC12C)C1CC1 at 298K,,
30,CC1C2CC13CCC3C2CC1CC1,176.30300000000017,327.024,244.485,476.839,733.108,19.4073,624.64,1.025,131.204,-159.447,59.074,12.844,0.172,7400.483,41.976,337.426,CC1C2CC13CCC3C2CC1CC1 at 298K,,
31,CC1CC2CCC3CC(C3)C(C)C12,178.3190000000002,361.024,262.735,513.198,738.385,22.1556,619.09,0.939,108.076,-231.352,57.207,13.02,0.19,7570.408,42.454,337.262,CC1CC2CCC3CC(C3)C(C)C12 at 298K,,
32,CC1CCC2CC3CC(C12)C3(C)C,178.3190000000002,341.244,266.157,499.946,722.378,20.8641,642.08,0.929,91.329,-235.469,54.947,8.464,0.192,7566.291,42.431,337.171,CC1CCC2CC3CC(C12)C3(C)C at 298K,,
33,CCC1CC2CC(C2)C1C1CCC1,178.3190000000002,372.076,268.842,509.592,751.846,20.4526,624.02,0.954,116.7,-215.478,59.691,13.925,0.187,7586.282,42.543,337.616,CCC1CC2CC(C2)C1C1CCC1 at 298K,,
34,CC1C(C)(C)CC12CC1CCC12,164.29200000000017,295.156,257.014,456.34,685.318,21.3079,607.94,0.918,85.257,-192.515,50.864,5.722,0.179,6971.905,42.436,337.531,CC1C(C)(C)CC12CC1CCC12 at 298K,,
35,CC1CC(C)CC2CCC(C1)C2,166.3080000000002,340.241,246.118,498.081,696.871,24.1519,583.36,0.871,88.979,-233.078,53.896,11.636,0.191,7173.172,43.132,338.098,CC1CC(C)CC2CCC(C1)C2 at 298K,,
36,CC1C(C)C23C4CC4(C)C2(C)C13,162.27600000000015,243.25,257.409,411.963,678.104,18.1751,613.73,1.021,83.048,-156.83,48.92,4.867,0.159,6765.76,41.693,336.815,CC1C(C)C23C4CC4(C)C2(C)C13 at 298K,,
37,CC1C2C3(C)CC4C5C1(C)C23C45C,174.28700000000015,235.4,276.895,414.61,703.285,16.6438,664.22,1.096,102.975,-139.559,51.499,2.851,0.159,7178.541,41.188,336.378,CC1C2C3(C)CC4C5C1(C)C23C45C at 298K,,
38,CCC1CCC2CC1CCCC2C,180.3350000000002,365.656,251.498,517.53,712.456,21.8879,641.2,0.875,91.612,-257.686,58.316,14.047,0.206,7785.904,43.175,338.101,CCC1CCC2CC1CCCC2C at 298K,,
39,CC1CC(C2CC2)CCC2CC2C1,178.3190000000002,356.821,270.555,507.6,744.404,21.0746,611.81,0.954,123.312,-210.562,59.616,12.517,0.187,7591.198,42.571,337.727,CC1CC(C2CC2)CCC2CC2C1 at 298K,,
40,CC1CC23CCC(C4CC4)C2(C1)C3,176.30300000000017,280.106,278.452,460.41,724.826,19.0379,624.89,1.043,139.509,-142.619,58.348,9.419,0.169,7417.311,42.071,337.807,CC1CC23CCC(C4CC4)C2(C1)C3 at 298K,,
41,CC1CC1C12CCCC1C1C(C)C12,176.30300000000017,313.17,256.423,475.996,725.669,19.0711,618.38,1.037,121.102,-177.826,57.552,11.662,0.17,7382.104,41.872,337.007,CC1CC1C12CCCC1C1C(C)C12 at 298K,,
42,CCC1CC2CC34CC(C)C3(C)C124,176.30300000000017,259.813,263.344,439.18,692.231,17.3697,663.34,1.025,103.258,-161.776,54.868,8.434,0.172,7398.154,41.963,337.373,CCC1CC2CC34CC(C)C3(C)C124 at 298K,,
43,CCC1C2C(C)CCC3(C)CC12C3,178.3190000000002,302.73,264.52,477.211,699.866,19.4584,663.28,0.934,90.232,-212.354,55.022,9.792,0.191,7589.406,42.561,337.687,CCC1C2C(C)CCC3(C)CC12C3 at 298K,,
44,CC1(C)C2(C)C3CC4CCC12C43,162.27600000000015,272.211,265.54,430.511,695.798,20.0174,612.02,1.002,95.94,-152.604,49.597,2.704,0.162,6769.986,41.719,336.92,CC1(C)C2(C)C3CC4CCC12C43 at 298K,,
45,CC1CCCC1C1CCC1(C)C,166.3080000000002,327.688,260.742,478.06,694.081,21.2883,605.59,0.853,72.233,-234.246,52.513,7.08,0.195,7172.004,43.125,338.07,CC1CCCC1C1CCC1(C)C at 298K,,
46,CCC1C23CC12C1(CCC1)C1CC13,174.28700000000015,257.894,268.798,434.022,719.265,18.0065,638.68,1.154,145.922,-102.856,57.273,9.469,0.151,7215.244,41.399,337.239,CCC1C23CC12C1(CCC1)C1CC13 at 298K,,
47,CCCC12CCC(C)C3(CC13)C2,164.29200000000017,269.582,237.637,451.172,682.357,20.0531,609.89,0.966,111.778,-161,54.837,11.587,0.17,7003.42,42.628,338.294,CCCC12CCC(C)C3(CC13)C2 at 298K,,
48,CCC1(C)CC(C)C(C)C2CC2C1,180.3350000000002,336.647,242.237,501.51,693.725,19.7699,658.51,0.863,76.308,-264.675,56.356,11.638,0.209,7778.915,43.136,337.949,CCC1(C)CC(C)C(C)C2CC2C1 at 298K,,
49,CC1CCCCCC(C)C(C)C1,168.3240000000002,333.306,240.827,502.06,662.351,24.2946,599.77,0.802,63.892,-272.337,53.019,11.759,0.21,7375.743,43.819,338.665,CC1CCCCCC(C)C(C)C1 at 298K,,
50,CC1C2CC3(CC3)C3(C)C(C)(C)C123,176.30300000000017,242.39,275.799,428.634,677.869,17.8703,675.66,0.985,93.122,-166.874,51.914,2.47,0.179,7393.056,41.934,337.257,CC1C2CC3(CC3)C3(C)C(C)(C)C123 at 298K,,
51,CC1CCC2C3(C1)C1C(C)CC213,162.27600000000015,264.277,254.412,434.568,697.332,20.0352,585,1.047,115.03,-137.821,52.592,8.92,0.155,6784.769,41.81,337.287,CC1CCC2C3(C1)C1C(C)CC213 at 298K,,
52,CC1C2C3CC4(C)CC35C2C1(C)C45,174.28700000000015,265.28,273.397,436.983,722.778,17.5293,643.72,1.117,117.38,-140.211,53.642,5.747,0.156,7177.889,41.184,336.362,CC1C2C3CC4(C)CC35C2C1(C)C45 at 298K,,
53,CC1CC(C)(C2C(C)C3CC32)C1,164.29200000000017,313.918,241.192,462.174,692.235,20.3608,591.65,0.928,84.428,-202.162,52.593,9.121,0.177,6962.258,42.377,337.297,CC1CC(C)(C2C(C)C3CC32)C1 at 298K,,
54,CCC1C2CCCC3CCC3CC12,178.3190000000002,372.591,256.416,513.797,739.237,21.7659,624.78,0.954,116.699,-218.427,59.193,13.925,0.187,7583.333,42.527,337.552,CCC1C2CCCC3CCC3CC12 at 298K,,
55,CC12CC3CCC(C)(C)C34C1C24,162.27600000000015,272.211,265.54,430.511,695.798,20.0174,612.02,1.002,95.94,-152.604,49.597,2.704,0.162,6769.986,41.719,336.92,CC12CC3CCC(C)(C)C34C1C24 at 298K,,
56,CC1CC2C3CCCC2CC1C3,164.29200000000017,352.111,256.527,498.441,732.425,24.8038,567.71,0.95,114.066,-196.768,54.275,11.514,0.173,6967.652,42.41,337.428,CC1CC2C3CCCC2CC1C3 at 298K,,
57,CCC12C3CC(C)C3C1(C)C2C,164.29200000000017,275.828,235.512,447.128,678.884,18.7113,612.92,0.955,80.089,-194.406,51.481,9.278,0.172,6970.014,42.425,337.488,CCC12C3CC(C)C3C1(C)C2C at 298K,,
58,CC1CCC23CCC2C2C1C23C,162.27600000000015,279.313,259.245,443.858,706.941,20.6008,588.26,1.04,112.687,-145.538,51.977,7.26,0.156,6777.052,41.763,337.097,CC1CCC23CCC2C2C1C23C at 298K,,
59,CC1CC2CC3(C)CCC1(C)C2C3,178.3190000000002,302.511,270.741,482.835,699.889,20.6008,654.34,0.929,94.501,-215.155,54.331,6.724,0.192,7586.605,42.545,337.624,CC1CC2CC3(C)CCC1(C)C2C3 at 298K,,
60,CC(C)CCC12CC3CC4(CC14)C32,176.30300000000017,278.227,240.688,453.326,720.889,17.8703,653.46,1.043,138.822,-150.176,58.939,12.429,0.169,7409.754,42.029,337.639,CC(C)CCC12CC3CC4(CC14)C32 at 298K,,
61,CCC12CC1C(C1C3CC31)C2C,162.27600000000015,307.192,245.148,451.793,736.501,18.0217,574.48,1.082,119.581,-149.901,55.498,12.052,0.15,6772.689,41.736,336.988,CCC12CC1C(C1C3CC31)C2C at 298K,,
62,CC(C)C(C)C1C2C3CCC24C3C14,176.30300000000017,308.962,244.286,460.205,735.155,17.7209,634.59,1.056,126.076,-176.562,57.857,9.447,0.167,7383.368,41.879,337.036,CC(C)C(C)C1C2C3CCC24C3C14 at 298K,,
63,CC1CCC2CC1C(C1CC1C)C2,178.3190000000002,350.638,265.157,500.474,739.038,19.6133,616.79,0.949,108.078,-222.506,58.702,13.02,0.188,7579.254,42.504,337.461,CC1CCC2CC1C(C1CC1C)C2 at 298K,,
64,CCC1CCC2CC2(C)CC1CC,180.3350000000002,346.096,248.246,499.375,693.84,19.4756,673.14,0.871,70.596,-259.002,56.746,12.558,0.207,7784.588,43.167,338.07,CCC1CCC2CC2(C)CC1CC at 298K,,
65,CCC1CC1C12CCC3CC1C32,162.27600000000015,314.577,242.311,456.018,721.061,19.9462,578.43,1.061,120.481,-145.209,55.194,11.564,0.153,6777.381,41.765,337.106,CCC1CC1C12CCC3CC1C32 at 298K,,
