index,smiles,molar_mass,flash_point/K,Tm/K,Tb/K,Tc/K,Pc/bar,Vc/(cm3/mol),density/(g/cm3),delta_G/(KJ/mol),delta_Hf/(KJ/mol),delta_Hvap/(KJ/mol),delta_Hfus/(KJ/mol),molar_volume/(cm3/mol)(default298K),delta_Hc/(KJ/mol),mass_calorific_value_h/(MJ/kg),ISP,note,250.6649055,15.92640045
0,CC1C2CC1(C)CCC1CCC12,164.29200000000017,322.231,260.455,481.22,713.994,23.3222,588.2,0.939,99.661,-196.116,52.131,8.618,0.175,6968.304,42.414,337.444,CC1C2CC1(C)CCC1CCC12 at 298K,,
1,CCC1(C)CC2CC1(C)C2(C)C,166.3080000000002,275.269,251.572,458.284,647.504,20.1609,651.38,0.853,51.146,-236.503,48.144,2.68,0.195,7169.747,43.111,338.015,CCC1(C)CC2CC1(C)C2(C)C at 298K,,
2,CCC1CCC2(C)C(C)CC2C1,166.3080000000002,320.68,242.741,478.361,676.49,21.3668,615.29,0.866,67.963,-234.394,52.327,10.148,0.192,7171.856,43.124,338.066,CCC1CCC2(C)C(C)CC2C1 at 298K,,
3,CC1CC2CC3C4CC2C3CC14,162.27600000000015,352.863,255.513,486.874,751.583,22.8143,556.27,1.047,123.919,-169.453,54.238,11.895,0.155,6753.137,41.615,336.5,CC1CC2CC3C4CC2C3CC14 at 298K,,
4,CCC1C2CC23CC1C1(CC)CC31,176.30300000000017,299.325,247.636,466.345,722.533,17.7804,646.11,1.056,125.386,-160.093,58.305,12.723,0.167,7399.837,41.972,337.41,CCC1C2CC23CC1C1(CC)CC31 at 298K,,
5,CC12CCC3C1C2CCC31CC1,162.27600000000015,285.496,264.865,452.808,713.325,22.1764,583.28,1.047,127.921,-133.594,52.891,6.757,0.155,6788.996,41.836,337.392,CC12CCC3C1C2CCC31CC1 at 298K,,
6,CC1CCC1C1CC(CC2CC2)C1,178.3190000000002,354.619,242.934,492.449,733.592,18.8409,621.53,0.949,118.181,-198.229,61.221,14.202,0.188,7603.531,42.64,338,CC1CCC1C1CC(CC2CC2)C1 at 298K,,
7,CCCCC12CC(C)CCC1C2C,180.3350000000002,312.9,234.622,494.58,689.234,18.9063,670.65,0.88,91.641,-241.413,59.337,16.106,0.205,7802.177,43.265,338.454,CCCCC12CC(C)CCC1C2C at 298K,,
8,CC1CC2CCC1C1CC2C1C,164.29200000000017,350.864,255.893,495.497,733.217,23.6856,573.45,0.944,98.831,-211.661,52.863,12.018,0.174,6952.759,42.32,337.07,CC1CC2CCC1C1CC2C1C at 298K,,
9,CCC1CCCC23CCC1C2CC3,178.3190000000002,333.858,261.316,497.66,718.857,21.4854,637.04,0.954,119.872,-198.113,58.577,12.185,0.187,7603.647,42.641,338.004,CCC1CCCC23CCC1C2CC3 at 298K,,
10,CC(C1CCC1)C1CC(C)(C)C1,166.3080000000002,341.65,244.705,473.579,674.314,20.4526,607.34,0.929,80.152,-211.48,55.338,13.007,0.179,7194.77,43.262,338.607,CC(C1CCC1)C1CC(C)(C)C1 at 298K,,
11,CCC12CC1CC1(C)C3(CC3)C21C,176.30300000000017,235.428,268.302,437.74,686.332,18.0828,670.68,1.031,118.422,-144.876,54.357,5.019,0.171,7415.054,42.059,337.759,CCC12CC1CC1(C)C3(CC3)C21C at 298K,,
