index,smiles,molar_mass,flash_point/K,Tm/K,Tb/K,Tc/K,Pc/bar,Vc/(cm3/mol),density/(g/cm3),delta_G/(KJ/mol),delta_Hf/(KJ/mol),delta_Hvap/(KJ/mol),delta_Hfus/(KJ/mol),molar_volume/(cm3/mol)(default298K),delta_Hc/(KJ/mol),mass_calorific_value_h/(MJ/kg),ISP,note,337.5143648,0.559455607
0,CCC1CC2CC2C2(C)C3CC12C3,176.30300000000017,304.729,264.162,467.905,721.719,18.8084,646.1,1.031,115.32,-170.146,56.397,9.67,0.171,7389.784,41.915,337.18,CCC1CC2CC2C2(C)C3CC12C3 at 298K,,
1,CCCC1CC2C(C3CC3)C2(C)C1,178.3190000000002,333.684,263.02,484.479,728.361,18.0065,653.94,0.943,101.174,-210.077,58.961,12.684,0.189,7591.683,42.574,337.739,CCCC1CC2C(C3CC3)C2(C)C1 at 298K,,
2,CC1CC2(C)CC13C1CC(C1)CC23,176.30300000000017,299.345,275.372,475.332,726.704,20.5265,635.43,1.019,121.931,-171.127,55.325,8.262,0.173,7388.803,41.91,337.16,CC1CC2(C)CC13C1CC(C1)CC23 at 298K,,
3,CCC12CCC3(CC1)C(C)C23C,164.29200000000017,243.278,247.523,435.332,658.49,19.8226,620.2,0.961,98.495,-162.147,51.778,7.035,0.171,7002.273,42.621,338.266,CCC12CCC3(CC1)C(C)C23C at 298K,,
4,CCC1C2CCC3(C)C4CC2CC143,176.30300000000017,309.665,269.018,472.802,728.424,19.3563,646.87,1.025,115.319,-173.095,55.899,9.67,0.172,7386.835,41.899,337.116,CCC1C2CCC3(C)C4CC2CC143 at 298K,,
5,CC1CC2C3CCC(C)C4(CC34)C12,176.30300000000017,318.106,261.544,480.735,732.233,19.6306,619.14,1.031,121.102,-180.775,57.053,11.662,0.171,7379.155,41.855,336.939,CC1CC2C3CCC(C)C4(CC34)C12 at 298K,,
6,CC1CC(C2CC3CC2(C)C3)C1,164.29200000000017,311.845,262.916,466.665,714.74,20.5822,585.91,0.95,99.663,-187.269,53.626,8.618,0.173,6977.151,42.468,337.659,CC1CC(C2CC3CC2(C)C3)C1 at 298K,,
7,CC1C2CC34CCCC(C3)C1C24,162.27600000000015,309.193,255.283,463.809,726.065,21.8268,567.76,1.054,127.091,-146.19,54.121,10.156,0.154,6776.4,41.758,337.077,CC1C2CC34CCCC(C3)C1C24 at 298K,,
8,CCC1C2CC2C2(C)CCCCC12,178.3190000000002,342.711,260.347,497.66,721.517,20.545,645.28,0.943,102.295,-217.775,57.049,11.028,0.189,7583.985,42.53,337.564,CCC1C2CC2C2(C)CCCCC12 at 298K,,
9,CCC12CC3CC(C)C4(CC4)C31C2,176.30300000000017,250.272,259.932,449.423,698.052,18.583,646.92,1.056,135.169,-137.811,57.116,9.576,0.167,7422.119,42.099,337.92,CCC12CC3CC(C)C4(CC4)C31C2 at 298K,,
10,CCC1CCCC23CCC(C2)C3C1,178.3190000000002,333.858,261.316,497.66,718.857,21.4854,637.04,0.954,119.872,-198.113,58.577,12.185,0.187,7603.647,42.641,338.004,CCC1CCCC23CCC(C2)C3C1 at 298K,,
11,CCCC12CCC(CC)C(C)C1C2,180.3350000000002,326.796,232.158,496.298,692.033,18.647,671.9,0.884,86.152,-245.181,58.996,15.858,0.204,7798.409,43.244,338.372,CCCC12CCC(CC)C(C)C1C2 at 298K,,
12,CC(C)C1CC2CC34CC3C4C21C,176.30300000000017,302.18,266.839,457.826,717.952,17.8103,646.36,1.082,110.956,-172.325,56.166,11.403,0.163,7387.605,41.903,337.132,CC(C)C1CC2CC34CC3C4C21C at 298K,,
13,CCC1C(C)C2CC2C2CCC12,164.29200000000017,351.312,237.137,484.08,721.703,20.9212,583.36,0.955,92.221,-207.731,54.434,13.425,0.172,6956.689,42.343,337.161,CCC1C(C)C2CC2C2CCC12 at 298K,,
14,CC1CC2CCC34CC12C1(C)C3C41,174.28700000000015,256.427,274.282,436.983,720.136,18.268,635.48,1.132,134.956,-120.55,55.171,6.904,0.154,7197.55,41.297,336.823,CC1CC2CCC34CC12C1(C)C3C41 at 298K,,
15,CCC12CC(C3CCC3)C(C)(C1)C2,178.3190000000002,297.839,268.125,479.74,715.395,19.0711,647.84,0.964,119.802,-187.26,58.15,9.274,0.185,7614.5,42.702,338.246,CCC12CC(C3CCC3)C(C)(C1)C2 at 298K,,
16,CC1C2CC3CC1CC1(C2)C2CC321,174.28700000000015,291.243,275.361,462.588,744.125,19.8578,615.75,1.139,149.36,-124.151,56.816,9.8,0.153,7193.949,41.276,336.737,CC1C2CC3CC1CC1(C2)C2CC321 at 298K,,
17,CCCC1C2CC3CCC3C1C2C,178.3190000000002,372.703,256.002,511.393,745.564,20.5265,641.49,0.939,100.343,-234.469,58.198,16.083,0.19,7567.291,42.437,337.195,CCCC1C2CC3CCC3C1C2C at 298K,,
18,CC12CCC3CC4(CC4C31)C2,148.24900000000014,270.4,252.881,424.062,699.832,22.9671,536.88,1.067,118.677,-110.954,49.045,5.754,0.139,6174.296,41.648,337.264,CC12CCC3CC4(CC4C31)C2 at 298K,,
19,CC1C23CC4C5CC4C12CC5(C)C3,174.28700000000015,256.427,274.282,436.983,720.136,18.268,635.48,1.132,134.956,-120.55,55.171,6.904,0.154,7197.55,41.297,336.823,CC1C23CC4C5CC4C12CC5(C)C3 at 298K,,
20,CCC1C2CC2(CC)C1C1(C)CC1,178.3190000000002,310.232,239.466,472.958,695.046,17.8403,665.02,0.943,97.956,-204.12,57.69,11.185,0.189,7597.64,42.607,337.87,CCC1C2CC2(CC)C1C1(C)CC1 at 298K,,
21,CC1CC(C)C2(C)C3CCC32C1,164.29200000000017,272.379,254.424,448.815,674.458,20.7131,604.67,0.939,87.6,-184.797,51.1,7.382,0.175,6979.623,42.483,337.718,CC1CC(C)C2(C)C3CCC32C1 at 298K,,
22,CCC1C2C3C4CCC12C3CC4C,176.30300000000017,328.426,254.531,478.261,733.902,18.5352,630.58,1.037,114.49,-182.743,57.627,13.069,0.17,7377.187,41.844,336.895,CCC1C2C3C4CCC12C3CC4C at 298K,,
