index,smiles,molar_mass,flash_point/K,Tm/K,Tb/K,Tc/K,Pc/bar,Vc/(cm3/mol),density/(g/cm3),delta_G/(KJ/mol),delta_Hf/(KJ/mol),delta_Hvap/(KJ/mol),delta_Hfus/(KJ/mol),molar_volume/(cm3/mol)(default298K),delta_Hc/(KJ/mol),mass_calorific_value_h/(MJ/kg),ISP,note,42.4978235,0.521333082
0,CCC(C)C1CC(CC)C2CC1C2,180.3350000000002,379.542,251.67,511.456,723.931,19.5442,662.97,0.911,79.893,-264.782,58.806,18.427,0.198,7778.808,43.135,337.945,CCC(C)C1CC(CC)C2CC1C2 at 298K,,
1,CCC1CCC12CC1CC1CC2C,178.3190000000002,327.675,255.552,490.233,712.668,19.9817,642.02,0.949,104.637,-210.057,57.664,12.688,0.188,7591.703,42.574,337.739,CCC1CCC12CC1CC1CC2C at 298K,,
2,CC1CC2CC(C)(C)C(C)(C1)C2,166.3080000000002,303.258,257.026,469.405,660.771,22.052,627.61,0.836,57.827,-239.491,49.372,4.184,0.199,7166.759,43.093,337.945,CC1CC2CC(C)(C)C(C)(C1)C2 at 298K,,
3,CC(C)C1(C)CCCC2(CC2C)C1,180.3350000000002,294.288,260.265,475.88,666.13,20.3608,677.58,0.851,76.219,-249.582,54.054,7.702,0.212,7794.008,43.22,338.278,CC(C)C1(C)CCCC2(CC2C)C1 at 298K,,
4,CCC1C2CCC1(C)C21CC1(C)C,178.3190000000002,295.628,270.592,465.607,688.267,18.9227,687.04,0.905,73.485,-219.419,52.641,5.236,0.197,7582.341,42.521,337.529,CCC1C2CCC1(C)C21CC1(C)C at 298K,,
5,CCC1CC2CC2C(C(C)C)C1C,180.3350000000002,367.245,240.661,499.993,703.902,18.1596,657.88,0.911,65.403,-273.777,57.746,17.691,0.198,7769.813,43.085,337.749,CCC1CC2CC2C(C(C)C)C1C at 298K,,
6,CC1CCC2CCC(C1)CC(C)C2,180.3350000000002,355.337,258.656,519.639,710.577,23.2997,629.76,0.871,98.224,-255.718,57.742,12.639,0.207,7787.872,43.186,338.145,CC1CCC2CCC(C1)CC(C)C2 at 298K,,
7,CCCC12CCC(CC)C13CC23C,178.3190000000002,265.117,247.638,455.483,676.811,17.3841,688.23,0.954,100.006,-184.956,57.113,11.101,0.187,7616.804,42.714,338.294,CCCC12CCC(CC)C13CC23C at 298K,,
8,CC1C2CC3CC2CC3CC2CC21,176.30300000000017,367.958,267.288,509.397,761.823,22.0314,602.67,1.031,133.163,-192.094,58.084,12.898,0.171,7367.836,41.791,336.681,CC1C2CC3CC2CC3CC2CC21 at 298K,,
9,CCCC1(C)CC(C2CC2)CC1C,180.3350000000002,333.803,251.448,496.019,708.243,18.583,662.19,0.871,90.421,-245.033,59.182,12.791,0.207,7798.557,43.245,338.375,CCCC1(C)CC(C2CC2)CC1C at 298K,,
10,CC1C2C(C3CC3)CC1(C)C1CC21,176.30300000000017,332.628,277.79,483.783,752.744,19.0049,621.64,1.025,118.76,-185.544,56.937,10.002,0.172,7374.386,41.828,336.83,CC1C2C(C3CC3)CC1(C)C1CC21 at 298K,,
11,CCC1C2CC3CC1C(C2)C3CC,178.3190000000002,386.6,253.881,512.997,747.62,20.2332,642.73,0.943,94.853,-238.237,57.857,15.835,0.189,7563.523,42.416,337.112,CCC1C2CC3CC1C(C2)C3CC at 298K,,
12,CC1CC2C(CC1(C)C)CC2(C)C,180.3350000000002,334.948,265.65,492.439,680.693,20.3791,682.26,0.82,49.495,-281.793,52.068,4.029,0.22,7761.797,43.041,337.576,CC1CC2C(CC1(C)C)CC2(C)C at 298K,,
13,CCCC12CCCC1(C)C1CCC12,178.3190000000002,299.714,255.854,484.886,706.776,19.9462,659.56,0.954,118.68,-191.357,58.068,10.929,0.187,7610.403,42.679,338.155,CCCC12CCCC1(C)C1CCC12 at 298K,,
14,CCC1C(C)C2CCCC13CC2C3,178.3190000000002,337.547,265.675,499.099,726.489,21.2102,643.55,0.939,104.636,-215.955,56.667,12.688,0.19,7585.805,42.541,337.608,CCC1C(C)C2CCCC13CC2C3 at 298K,,
15,CCCC12CCCC3CCCC1C32,178.3190000000002,329.594,251.796,501.859,725.916,21.1132,639.06,0.964,133.084,-192.01,60.212,13.825,0.185,7609.75,42.675,338.139,CCCC12CCCC3CCCC1C32 at 298K,,
16,CC1CCC(C)C2C(C)CC2C1,166.3080000000002,334.058,239.696,490.667,689.87,22.3649,588.34,0.866,73.745,-245.022,52.983,12.14,0.192,7161.228,43.06,337.815,CC1CCC(C)C2C(C)CC2C1 at 298K,,
