index,smiles,molar_mass,flash_point/K,Tm/K,Tb/K,Tc/K,Pc/bar,Vc/(cm3/mol),density/(g/cm3),delta_G/(KJ/mol),delta_Hf/(KJ/mol),delta_Hvap/(KJ/mol),delta_Hfus/(KJ/mol),molar_volume/(cm3/mol)(default298K),delta_Hc/(KJ/mol),mass_calorific_value_h/(MJ/kg),ISP,note,42.33655798,0.543727116
0,CC1C2CCC3C(CC34CC4)C12,162.27600000000015,309.193,255.283,463.809,726.065,21.8268,567.76,1.054,127.091,-146.19,54.121,10.156,0.154,6776.4,41.758,337.077,CC1C2CCC3C(CC34CC4)C12 at 298K,,
1,CCC(CC)C1C2CCC3CC3C21,178.3190000000002,362.708,248.014,497.372,734.857,18.615,643.78,0.991,110.471,-215.858,61.02,18.552,0.18,7585.902,42.541,337.608,CCC(CC)C1C2CCC3CC3C21 at 298K,,
2,CCC1CCC1C1C2CC21CC,164.29200000000017,316.761,238.414,462.459,717.415,18.3304,597.35,0.984,103.117,-179.184,56.109,13.078,0.167,6985.236,42.517,337.853,CCC1CCC1C1C2CC21CC at 298K,,
3,CCC12CC3CC4(C)CC(CC31)C42,176.30300000000017,304.041,259.798,477.034,729.229,19.3224,637.93,1.043,129.654,-165.843,57.117,9.655,0.169,7394.087,41.94,337.281,CCC12CC3CC4(C)CC(CC31)C42 at 298K,,
4,CCC1C(C2CC2)C(C)C1(C)C,166.3080000000002,331.825,247.605,467.418,689.108,18.6952,622,0.849,50.387,-248.158,52.173,8.991,0.196,7158.092,43.041,337.741,CCC1C(C2CC2)C(C)C1(C)C at 298K,,
5,CC1CC23C(C)C2CC2CC2C13,162.27600000000015,303.01,249.266,455.259,720.12,20.2877,572.74,1.047,111.857,-158.135,53.208,10.659,0.155,6764.455,41.685,336.782,CC1CC23C(C)C2CC2CC2C13 at 298K,,
6,CC1CC2CCC3(C)CC(C1)C3C2,178.3190000000002,332.391,267.087,499.946,719.73,21.8268,633.84,0.939,108.906,-215.807,56.475,9.621,0.19,7585.953,42.541,337.608,CC1CC2CCC3(C)CC(C1)C3C2 at 298K,,
7,CC1CC(CCC2CC2)C2CC12,164.29200000000017,341.397,212.516,473.618,713.247,20.3608,586.85,0.944,107.813,-179.686,57.294,14.855,0.174,6984.734,42.514,337.842,CC1CC(CCC2CC2)C2CC12 at 298K,,
8,CC1CC23CC4CC25CC4CC153,160.26000000000013,232.478,264.039,406.19,704.278,19.6826,580.84,1.178,143.289,-78.248,52.853,7.059,0.136,6602.512,41.199,337.155,CC1CC23CC4CC25CC4CC153 at 298K,,
9,CC1CC2C3CCC2(C1)C3(C)C,164.29200000000017,287.415,259.257,457.589,685.318,21.3079,607.94,0.933,85.257,-192.515,50.486,5.722,0.176,6971.905,42.436,337.531,CC1CC2C3CCC2(C1)C3(C)C at 298K,,
10,CCC1CC(C)C(C)CC1C1CC1,180.3350000000002,354.023,253.472,502.17,714.089,18.615,644.65,0.875,76.379,-263.733,58.399,14.55,0.206,7779.857,43.141,337.968,CCC1CC(C)C(C)CC1C1CC1 at 298K,,
11,CC1CC23CC(C2)C2CC1C3C2C,176.30300000000017,323.042,266.487,485.384,738.569,20.2151,619.91,1.025,121.101,-183.724,56.555,11.662,0.172,7376.206,41.838,336.871,CC1CC23CC(C2)C2CC1C3C2C at 298K,,
12,CCCC12CCCC1(C)CC1CC12,178.3190000000002,299.714,255.854,484.886,706.776,19.9462,659.56,0.954,118.68,-191.357,58.068,10.929,0.187,7610.403,42.679,338.155,CCCC12CCCC1(C)CC1CC12 at 298K,,
13,CCC12CC3C(CC31C)C1CC2C1,176.30300000000017,304.041,259.798,477.034,729.229,19.3224,637.93,1.043,129.654,-165.843,57.117,9.655,0.169,7394.087,41.94,337.281,CCC12CC3C(CC31C)C1CC2C1 at 298K,,
14,CCCC1C2CC3CC2CC32CC12,176.30300000000017,335.969,260.548,486.453,745.001,19.5787,636.56,1.031,128.602,-171.948,58.958,14.221,0.171,7387.982,41.905,337.14,CCCC1C2CC3CC2CC32CC12 at 298K,,
15,CC1CC2CC3CC4(C1)CC4C23,162.27600000000015,309.193,255.283,463.809,726.065,21.8268,567.76,1.054,127.091,-146.19,54.121,10.156,0.154,6776.4,41.758,337.077,CC1CC2CC3CC4(C1)CC4C23 at 298K,,
16,CCC1CCC2CC(C)C(C)C12C,180.3350000000002,329.593,249.56,494.341,684.552,19.2381,666.68,0.863,61.974,-268.978,55.259,11.654,0.209,7774.612,43.112,337.855,CCC1CCC2CC(C)C(C)C12C at 298K,,
17,CCC1C2C3CC34C(C)CC12C4C,176.30300000000017,288.446,258.874,456.045,713.76,17.6026,648.58,1.025,102.428,-177.322,55.6,11.833,0.172,7382.608,41.875,337.019,CCC1C2C3CC34C(C)CC12C4C at 298K,,
18,CC1CCC2C3C4CCC4(C)CC123,176.30300000000017,294.409,270.73,470.486,719.933,19.9285,634.66,1.025,121.931,-168.178,55.823,8.262,0.172,7391.752,41.926,337.225,CC1CCC2C3C4CCC4(C)CC123 at 298K,,
19,CC12CC3C4CC1C4C1CC1C32,160.26000000000013,324.981,259.098,459.149,753.27,20.7507,559.59,1.161,134.602,-126.593,53.47,8.877,0.138,6554.167,40.897,335.917,CC12CC3C4CC1C4C1CC1C32 at 298K,,
20,CC1CC1C1CC2CC(C)C1(C)C2,178.3190000000002,320.757,268.859,483.401,721.299,18.5671,637.29,0.939,93.673,-221.854,56.558,10.124,0.19,7579.906,42.508,337.477,CC1CC1C1CC2CC(C)C1(C)C2 at 298K,,
