index,smiles,molar_mass,flash_point/K,Tm/K,Tb/K,Tc/K,Pc/bar,Vc/(cm3/mol),density/(g/cm3),delta_G/(KJ/mol),delta_Hf/(KJ/mol),delta_Hvap/(KJ/mol),delta_Hfus/(KJ/mol),molar_volume/(cm3/mol)(default298K),delta_Hc/(KJ/mol),mass_calorific_value_h/(MJ/kg),ISP,note,0.975268872,0.072235366
0,CCCC12CC(C)C3(CC3)CC1C2,178.3190000000002,284.678,250.904,477.054,697.158,19.4073,656.3,0.959,121.022,-183.64,58.683,12.589,0.186,7618.12,42.722,338.325,CCCC12CC(C)C3(CC3)CC1C2 at 298K,,
1,CC12CCCC1C2,96.17299999999993,247.248,186.689,343.208,593.618,32.5192,361.88,0.859,58.821,-95.337,34.352,2.722,0.112,4124.213,42.883,338.671,CC12CCCC1C2 at 298K,,
2,CC1CC2(C1)C1CCC3CC4C2C341,174.28700000000015,286.307,270.719,457.48,737.984,19.2886,614.98,1.147,149.361,-121.202,57.315,9.8,0.152,7196.898,41.293,336.807,CC1CC2(C1)C1CCC3CC4C2C341 at 298K,,
3,CCC12CC(C)C1(C)CC1CC2C1,178.3190000000002,297.107,254.996,481.367,700.807,19.4243,654.35,0.954,104.567,-205.101,56.24,9.777,0.187,7596.659,42.602,337.85,CCC12CC(C)C1(C)CC1CC2C1 at 298K,,
4,CCC1CCC1CC1CC2CC1C2,178.3190000000002,370.389,225.607,499.036,728.103,19.4243,634.5,0.943,111.568,-206.094,60.798,15.61,0.189,7595.666,42.596,337.826,CCC1CCC1CC1CC2CC1C2 at 298K,,
5,CCC1CC2CC3C(C(C)C)C23C1,178.3190000000002,335.446,251.221,478.579,710.605,17.8553,653.72,0.996,93.663,-214.204,58.007,15.829,0.179,7587.556,42.55,337.644,CCC1CC2CC3C(C(C)C)C23C1 at 298K,,
6,CC1CCC2C1CCC1CC12,150.26500000000016,332.079,237.985,469.978,713.308,24.9026,520.54,0.963,104.822,-171.179,50.928,10.512,0.156,6355.901,42.298,337.387,CC1CCC2C1CCC1CC12 at 298K,,
7,CC1CC2C(C(C)C)(C1)C21CC1C,178.3190000000002,272.262,256.729,455.851,682.733,18.3773,662.88,0.939,88.415,-214.55,54.254,9.743,0.19,7587.21,42.549,337.64,CC1CC2C(C(C)C)(C1)C21CC1C at 298K,,
8,CC1CC2CC3CC24CC3CC4C1,176.30300000000017,324.289,267.076,488.451,737.8,21.0939,614.16,1.037,136.336,-168.831,57.967,11.159,0.17,7391.099,41.923,337.213,CC1CC2CC3CC24CC3CC4C1 at 298K,,
9,CCC1CCC2(C)C3CC2C1C3C,178.3190000000002,341.464,259.73,494.706,722.358,19.7001,651.03,0.934,87.06,-232.668,55.637,11.531,0.191,7569.092,42.447,337.235,CCC1CCC2(C)C3CC2C1C3C at 298K,,
10,CC1C2CC3C1CCC2C3(C)C,164.29200000000017,331.084,259.481,481.22,716.726,22.2599,596.45,0.928,82.084,-215.778,50.603,7.461,0.177,6948.642,42.294,336.966,CC1C2CC3C1CCC2C3(C)C at 298K,,
