index,smiles,molar_mass,flash_point/K,Tm/K,Tb/K,Tc/K,Pc/bar,Vc/(cm3/mol),density/(g/cm3),delta_G/(KJ/mol),delta_Hf/(KJ/mol),delta_Hvap/(KJ/mol),delta_Hfus/(KJ/mol),molar_volume/(cm3/mol)(default298K),delta_Hc/(KJ/mol),mass_calorific_value_h/(MJ/kg),ISP,note,337.5644492,0.54081382
0,CC1C2CCC3CCCC4CC1C342,176.30300000000017,324.289,267.076,488.451,737.8,21.0939,614.16,1.037,136.336,-168.831,57.967,11.159,0.17,7391.099,41.923,337.213,CC1C2CCC3CCCC4CC1C342 at 298K,,
1,CC1CC2CC3CCC4(C)CC1C324,176.30300000000017,294.409,270.73,470.486,719.933,19.9285,634.66,1.025,121.931,-168.178,55.823,8.262,0.172,7391.752,41.926,337.225,CC1CC2CC3CCC4(C)CC1C324 at 298K,,
2,CCCC1CCC2CC3CC3CC12,178.3190000000002,369.014,251.333,510.024,738.707,20.7884,634.98,0.949,115.578,-216.627,60.108,15.58,0.188,7585.133,42.537,337.592,CCCC1CCC2CC3CC3CC12 at 298K,,
3,CCCC1C(CC)CC(C)C2CC21,180.3350000000002,366.217,231.627,504.647,707.339,18.3773,667.81,0.871,68.645,-269.798,58.892,17.613,0.207,7773.792,43.108,337.839,CCCC1C(CC)CC(C)C2CC21 at 298K,,
4,CC1CCC2CC3C(C)C3C3C1C23,176.30300000000017,356.839,256.652,497.989,751.239,19.8754,606.89,1.031,117.93,-201.089,57.669,13.401,0.171,7358.841,41.74,336.476,CC1CCC2CC3C(C)C3C3C1C23 at 298K,,
5,CC1C2CC1C1C3CC1C(C)(C2)C3,176.30300000000017,338.078,270.936,492.957,746.267,20.7884,623.17,1.019,118.758,-191.441,55.94,10.002,0.173,7368.489,41.794,336.693,CC1C2CC1C1C3CC1C(C)(C2)C3 at 298K,,
6,CC1CC(C2CC3CC3C2)C1C,164.29200000000017,335.542,253.199,477.072,727.385,20.2695,570.39,0.955,98.833,-199.866,54.856,12.018,0.172,6964.554,42.391,337.352,CC1CC(C2CC3CC3C2)C1C at 298K,,
7,CCCC12CCCCC13CCC2C3,178.3190000000002,290.861,256.853,484.886,703.889,20.8452,651.32,0.964,136.256,-171.696,59.597,12.086,0.185,7630.064,42.789,338.591,CCCC12CCCCC13CCC2C3 at 298K,,
8,CCC1CC2CCCC3C2C3(C)C1,178.3190000000002,342.711,260.347,497.66,721.517,20.545,645.28,0.943,102.295,-217.775,57.049,11.028,0.189,7583.985,42.53,337.564,CCC1CC2CCCC3C2C3(C)C1 at 298K,,
9,CCC1CCC2(CC)C3CC1C2C3,178.3190000000002,337.307,243.348,496.279,722.333,19.3732,645.29,0.964,112.361,-207.721,58.958,14.081,0.185,7594.039,42.587,337.79,CCC1CCC2(CC)C3CC1C2C3 at 298K,,
10,CC1(C)CCC23CCC(C2)C3(C)C1,178.3190000000002,286.555,277.426,471.501,685.092,20.9212,669.86,0.91,95.331,-202.559,53.479,3.325,0.196,7599.201,42.616,337.905,CC1(C)CCC23CCC(C2)C3(C)C1 at 298K,,
11,CC1CC2CC34CC(C)C23C4(C)C1,176.30300000000017,249.493,269.948,442.08,690.129,18.3617,651.9,1.019,109.869,-159.809,54.294,7.026,0.173,7400.121,41.974,337.418,CC1CC2CC34CC(C)C23C4(C)C1 at 298K,,
12,CC1C(C)(C)C2C3(C)CCCCC123,178.3190000000002,280.372,272.285,463.221,677.612,19.4756,674.84,0.905,80.097,-214.503,52.566,3.828,0.197,7587.257,42.549,337.64,CC1C(C)(C)C2C3(C)CCCCC123 at 298K,,
13,CC(C)C1CC2CC1CC13CC1C23,176.30300000000017,332.06,263.084,476.71,736.005,18.7922,625.87,1.095,125.361,-172.978,58.31,14.3,0.161,7386.952,41.899,337.116,CC(C)C1CC2CC1CC13CC1C23 at 298K,,
14,CC12CC13C1(C)CCCC2CC13C,176.30300000000017,240.832,282.72,439.492,685.338,19.1376,670.68,1.002,108.356,-154.93,52.449,1.967,0.176,7405,42.002,337.53,CC12CC13C1(C)CCCC2CC13C at 298K,,
15,CC(C)C12CC3(CC4(C)C3C41)C2C,176.30300000000017,254.252,270.09,435.678,701.173,17.8253,667.73,1.013,99.097,-177.587,52.488,6.725,0.174,7382.343,41.873,337.011,CC(C)C12CC3(CC4(C)C3C41)C2C at 298K,,
