index,smiles,molar_mass,flash_point/K,Tm/K,Tb/K,Tc/K,Pc/bar,Vc/(cm3/mol),density/(g/cm3),delta_G/(KJ/mol),delta_Hf/(KJ/mol),delta_Hvap/(KJ/mol),delta_Hfus/(KJ/mol),molar_volume/(cm3/mol)(default298K),delta_Hc/(KJ/mol),mass_calorific_value_h/(MJ/kg),ISP,note,0.989346896,0.083270554
0,CCC1C2C(CC3CC3)CC13CC23,176.30300000000017,337.344,236.564,474.325,734.769,18.3304,636.08,1.031,124.593,-161.414,59.648,14.252,0.171,7398.516,41.965,337.381,CCC1C2C(CC3CC3)CC13CC23 at 298K,,
1,CCC1CC(C)C23CCCCC12C3,178.3190000000002,288.941,260.481,472.402,688.86,19.7349,654.27,0.949,107.81,-189.743,57.048,10.949,0.188,7612.017,42.688,338.191,CCC1CC(C)C23CCCCC12C3 at 298K,,
2,CCC1CC2(C)C3CCCCC132,164.29200000000017,288.882,253.154,454.868,684.263,20.9785,611.13,0.95,96.222,-174.821,52.588,8.287,0.173,6989.599,42.544,337.961,CCC1CC2(C)C3CCCCC132 at 298K,,
3,CC1CC1C1CC2CC2C2CC1C2,176.30300000000017,357.572,269.636,496.468,762.397,19.5098,600.38,1.043,133.165,-183.247,59.579,12.898,0.169,7376.683,41.841,336.883,CC1CC1C1CC2CC2C2CC1C2 at 298K,,
4,CCC1CC(C2CC2)C1C1(C)CC1,178.3190000000002,340.066,260.623,482.957,722.234,18.268,642.98,0.939,102.296,-208.928,58.923,11.028,0.19,7592.832,42.58,337.763,CCC1CC(C2CC2)C1C1(C)CC1 at 298K,,
5,CCC12CC(C3CC3)C1(C1CC1)C2,176.30300000000017,284.802,263.227,462.219,727.376,17.961,627.39,1.075,147.233,-137.334,60.14,10.812,0.164,7422.596,42.101,337.928,CCC12CC(C3CC3)C1(C1CC1)C2 at 298K,,
6,CC(C)C1CCC2CC3CC3C2C1,178.3190000000002,370.042,259.24,505.472,735.819,20.5265,625.05,0.996,112.336,-220.606,58.962,15.658,0.179,7581.154,42.515,337.505,CC(C)C1CCC2CC3CC3C2C1 at 298K,,
7,CC1CC2C3CCC3C23CCC13C,176.30300000000017,294.409,270.73,470.486,719.933,19.9285,634.66,1.025,121.931,-168.178,55.823,8.262,0.172,7391.752,41.926,337.225,CC1CC2C3CCC3C23CCC13C at 298K,,
8,CC1(C)CC2C3CCCCCC32C1,178.3190000000002,316.435,273.941,489.395,706.521,22.1764,649.36,0.919,109.736,-203.211,55.623,6.221,0.194,7598.549,42.612,337.889,CC1(C)CC2C3CCCCCC32C1 at 298K,,
9,CC1CC2C3C4CCCCCC23C14,176.30300000000017,324.289,267.076,488.451,737.8,21.0939,614.16,1.037,136.336,-168.831,57.967,11.159,0.17,7391.099,41.923,337.213,CC1CC2C3C4CCCCCC23C14 at 298K,,
10,CCC12CC3CCC3(C)C1CC2C,178.3190000000002,297.107,254.996,481.367,700.807,19.4243,654.35,0.954,104.567,-205.101,56.24,9.777,0.187,7596.659,42.602,337.85,CCC12CC3CCC3(C)C1CC2C at 298K,,
11,CC1CCCC2C1C(C)(C)C21CC1,178.3190000000002,310.252,268.672,481.709,699.889,20.6008,654.34,0.914,94.501,-215.155,54.71,6.724,0.195,7586.605,42.545,337.624,CC1CCCC2C1C(C)(C)C21CC1 at 298K,,
12,CCC12C3CCC14CCCC3C42C,176.30300000000017,265.308,264.586,458.175,707.624,19.0877,650.19,1.043,132.826,-145.529,56.501,7.916,0.169,7414.401,42.055,337.743,CCC12C3CCC14CCCC3C42C at 298K,,
13,CCC(C)C1(CC)C2CCC1(C)C2,180.3350000000002,292.422,244.454,478.889,677.944,18.7113,689.39,0.88,83.199,-244.298,56.112,10.334,0.205,7799.292,43.249,338.391,CCC(C)C1(CC)C2CCC1(C)C2 at 298K,,
14,CCC(CC1CCCC1C)C1CC1,180.3350000000002,349.436,225.536,495.694,698.866,19.0379,653.49,0.906,102.098,-228.872,62.088,18.449,0.199,7814.718,43.334,338.723,CCC(CC1CCCC1C)C1CC1 at 298K,,
15,CCC1CC2(C)C3C4CCCC1C432,176.30300000000017,304.729,264.162,467.905,721.719,18.8084,646.1,1.031,115.32,-170.146,56.397,9.67,0.171,7389.784,41.915,337.18,CCC1CC2(C)C3C4CCCC1C432 at 298K,,
16,CC1CC2CCCCC3C(C2)CC13,178.3190000000002,367.207,268.222,519.968,743.769,23.9171,614.11,0.943,123.31,-219.408,58.12,12.517,0.189,7582.352,42.521,337.529,CC1CC2CCCCC3C(C2)CC13 at 298K,,
17,CC(C)C12CCCCCC1C1CC12,178.3190000000002,323.361,263.27,490.437,719.832,21.4457,640.67,0.949,115.711,-210.975,56.696,10.476,0.188,7590.785,42.569,337.719,CC(C)C12CCCCCC1C1CC12 at 298K,,
18,CCC1CCC2C(C)C3(C1)CC23,164.29200000000017,322.451,253.761,475.559,713.973,21.9492,597.15,0.944,95.392,-193.315,52.822,11.686,0.174,6971.105,42.431,337.512,CCC1CCC2C(C)C3(C1)CC23 at 298K,,
19,CCCC(C)CCC1CC2CCC12,180.3350000000002,347.544,223.619,496.68,711.502,18.776,678.72,0.867,96.573,-244.99,61.582,18.055,0.208,7798.6,43.245,338.375,CCCC(C)CCC1CC2CCC12 at 298K,,
20,CC1CC(C)CC2CC(C1)CC2C,180.3350000000002,349.154,252.782,512.859,704.094,21.6049,634.74,0.867,82.989,-267.663,56.828,13.142,0.208,7775.927,43.119,337.882,CC1CC(C)CC2CC(C1)CC2C at 298K,,
21,CCC1CC2C(C)CC1(C)C1CC21,178.3190000000002,346.4,264.736,499.099,729.04,20.2877,651.79,0.929,87.06,-235.617,55.139,11.531,0.192,7566.143,42.43,337.167,CCC1CC2C(C)CC1(C)C1CC21 at 298K,,
22,CC1CCCC23CCCCC2CC13,178.3190000000002,323.538,268.012,499.946,717.043,22.8578,625.6,0.949,126.483,-196.145,58.003,10.778,0.188,7605.615,42.652,338.048,CC1CCCC23CCCCC2CC13 at 298K,,
23,CCC1CC1C1(C)CC(C)C2CC21,178.3190000000002,339.333,246.755,484.563,708.206,18.599,649.49,0.929,87.061,-226.77,57.012,11.531,0.192,7574.99,42.48,337.366,CCC1CC1C1(C)CC(C)C2CC21 at 298K,,
24,CC(C)(C)CCC1CC2CCCC21,180.3350000000002,343.114,242.995,494.958,709.324,20.071,663.56,0.867,97.844,-254.145,58.177,13.932,0.208,7789.445,43.194,338.176,CC(C)(C)CCC1CC2CCCC21 at 298K,,
25,CCCC1C2CCCC12C(C)CC,180.3350000000002,319.413,239.542,483.644,690.649,18.4245,687.25,0.875,82.148,-247.454,58.451,14.9,0.206,7796.136,43.231,338.321,CCCC1C2CCCC12C(C)CC at 298K,,
26,CCC1C(C)CCC2CC1C2C,166.3080000000002,359.186,248.99,501.577,714.64,23.0772,602.07,0.862,67.132,-255.837,52.062,13.547,0.193,7150.413,42.995,337.56,CCC1C(C)CCC2CC1C2C at 298K,,
27,CC1CC2(C)C3(C)CCC24C(C3)C14,176.30300000000017,264.529,274.292,451.094,700.116,18.8572,655.16,1.013,107.527,-167.526,53.679,5.366,0.174,7392.404,41.93,337.241,CC1CC2(C)C3(C)CCC24C(C3)C14 at 298K,,
28,CCC12CC1(C)CC1CCC1C2C,178.3190000000002,297.107,254.996,481.367,700.807,19.4243,654.35,0.954,104.567,-205.101,56.24,9.777,0.187,7596.659,42.602,337.85,CCC12CC1(C)CC1CCC1C2C at 298K,,
29,CCCCC12CCCC1CCC2C,180.3350000000002,319.083,241.269,501.878,696.259,20.2877,665.67,0.884,106.875,-229.469,60.25,15.603,0.204,7814.121,43.331,338.712,CCCCC12CCCC1CCC2C at 298K,,
30,CCC12CCCCC1CCCC2,166.3080000000002,317.323,245.257,494.635,690.102,24.9026,593.9,0.894,115.109,-198.484,55.488,10.787,0.186,7207.766,43.34,338.912,CCC12CCCCC1CCCC2 at 298K,,
31,C1CC(C2C3CCC4C3C42)C1,148.24900000000014,333.563,251.642,455.145,746.673,22.4495,502.59,1.09,129.91,-126.022,52.801,10.39,0.136,6159.228,41.547,336.855,C1CC(C2C3CCC4C3C42)C1 at 298K,,
32,CCC1CC1C1CC2CC1CC2C,178.3190000000002,360.957,258.324,498.193,740.646,18.5194,628.23,0.954,101.466,-224.474,59.276,14.428,0.187,7577.286,42.493,337.417,CCC1CC1C1CC2CC1CC2C at 298K,,
33,CC1CC2CCCC3C2C1C31CC1,176.30300000000017,324.289,267.076,488.451,737.8,21.0939,614.16,1.037,136.336,-168.831,57.967,11.159,0.17,7391.099,41.923,337.213,CC1CC2CCCC3C2C1C31CC1 at 298K,,
34,CC1CC2CCC3CC14CCC24C3,176.30300000000017,285.556,271.631,470.486,717.25,20.8262,626.42,1.037,139.508,-148.517,57.351,9.419,0.17,7411.413,42.038,337.675,CC1CC2CCC3CC14CCC24C3 at 298K,,
35,CCC12C3CC1C21CC3CCC1C,176.30300000000017,289.005,254.984,468.942,720.756,18.8084,634.67,1.056,131.997,-158.125,57.731,11.315,0.167,7401.805,41.983,337.454,CCC12C3CC1C21CC3CCC1C at 298K,,
36,CCC1C2CC3CCC(C3)C13CC23,176.30300000000017,339.545,265.32,490.605,745.513,20.471,626.37,1.037,129.724,-173.747,58.042,12.566,0.17,7386.183,41.895,337.1,CCC1C2CC3CCC(C3)C13CC23 at 298K,,
37,CCC12C3CC1C1C4C3CCCC412,174.28700000000015,295.94,259.786,464.38,746.421,18.7113,618.25,1.17,157.084,-118.866,58.608,11.193,0.149,7199.234,41.307,336.864,CCC12C3CC1C1C4C3CCCC412 at 298K,,
38,CCC1CC2C3CCC14CCC3C24,176.30300000000017,334.609,260.336,486.055,739.419,19.8754,625.6,1.043,129.724,-170.798,58.541,12.566,0.169,7389.132,41.912,337.168,CCC1CC2C3CCC14CCC3C24 at 298K,,
39,CCCC1CCCC2CC3CC3C12,178.3190000000002,369.014,251.333,510.024,738.707,20.7884,634.98,0.949,115.578,-216.627,60.108,15.58,0.188,7585.133,42.537,337.592,CCCC1CCCC2CC3CC3C12 at 298K,,
40,CC1CC23CC1CC(C)(C)CC2C3,178.3190000000002,310.252,268.672,481.709,699.889,20.6008,654.34,0.914,94.501,-215.155,54.71,6.724,0.195,7586.605,42.545,337.624,CC1CC23CC1CC(C)(C)CC2C3 at 298K,,
