index,smiles,molar_mass,flash_point/K,Tm/K,Tb/K,Tc/K,Pc/bar,Vc/(cm3/mol),density/(g/cm3),delta_G/(KJ/mol),delta_Hf/(KJ/mol),delta_Hvap/(KJ/mol),delta_Hfus/(KJ/mol),molar_volume/(cm3/mol)(default298K),delta_Hc/(KJ/mol),mass_calorific_value_h/(MJ/kg),ISP,note,337.4486518,0.564220404
0,CCC1CC2C(C)C(C)C3CC3C12,178.3190000000002,360.225,244.221,499.702,728.019,18.8572,634.74,0.943,86.231,-242.316,57.366,14.931,0.189,7559.444,42.393,337.02,CCC1CC2C(C)C(C)C3CC3C12 at 298K,,
1,CC(C)CC1C2C1C1(C)C2C1(C)C,178.3190000000002,316.04,246.457,460.462,698.916,17.255,687.6,0.901,63.026,-242.58,53.134,6.937,0.198,7559.18,42.391,337.012,CC(C)CC1C2C1C1(C)C2C1(C)C at 298K,,
2,CCC12C(C)CCC1C(C)(C)C2C,180.3350000000002,306.767,246.57,484.512,670.628,18.7113,679,0.855,61.903,-264.022,54.213,8.742,0.211,7779.568,43.14,337.964,CCC12C(C)CCC1C(C)(C)C2C at 298K,,
3,CCC1CC2CCCC2(C(C)C)C1,180.3350000000002,326.747,251.423,492.204,691.875,20.306,668.52,0.875,84.013,-252.202,56.393,12.006,0.206,7791.388,43.205,338.219,CCC1CC2CCCC2(C(C)C)C1 at 298K,,
4,CC1C2C(C)C3(C1C)C1C2(C)C13C,176.30300000000017,257.099,268.455,438.367,694.222,16.9453,665.88,0.996,77.058,-194.363,51.354,6.372,0.177,7365.567,41.778,336.629,CC1C2C(C)C3(C1C)C1C2(C)C13C at 298K,,
5,CC1C2C3CC(C3)CC3C4CC4C132,174.28700000000015,325.041,266.135,476.39,756.427,19.527,602.73,1.147,146.189,-141.516,57.93,11.54,0.152,7176.584,41.177,336.333,CC1C2C3CC(C3)CC3C4CC4C132 at 298K,,
6,CC1C2CC3C4CCCC4C1(C)C32,176.30300000000017,333.142,266.146,488.451,740.199,20.1789,622.4,1.025,118.759,-188.492,56.438,10.002,0.172,7371.438,41.811,336.762,CC1C2CC3C4CCCC4C1(C)C32 at 298K,,
7,CC(C)C1CCC2CC21C1CC1C,178.3190000000002,320.19,253.157,476.317,701.216,18.3617,641.52,0.996,100.274,-209.288,57.932,14.422,0.179,7592.472,42.578,337.755,CC(C)C1CCC2CC21C1CC1C at 298K,,
8,CCC(C)CC12CCC(C)C1CC2,180.3350000000002,309.093,229.274,488.76,690.929,19.3902,667.4,0.88,101.089,-235.916,58.942,13.493,0.205,7807.674,43.295,338.571,CCC(C)CC12CCC(C)C1CC2 at 298K,,
9,CCC1C2CC(C)C(C2C)C12CC2,178.3190000000002,326.428,254.914,487.188,713.55,19.171,647.76,0.939,89.403,-224.951,56.252,13.191,0.19,7576.809,42.49,337.405,CCC1C2CC(C)C(C2C)C12CC2 at 298K,,
10,CC1C2C3CC14CCC4CC32C,162.27600000000015,284.249,264.267,449.256,714.203,21.2297,589.02,1.034,112.686,-148.487,51.479,7.26,0.157,6774.103,41.744,337.021,CC1C2C3CC14CCC4CC32C at 298K,,
11,CC1C2CC3CC4C5C3CC5C142,160.26000000000013,309.945,254.26,450.433,745.869,20.1789,556.32,1.178,136.944,-118.876,54.085,10.537,0.136,6561.884,40.945,336.114,CC1C2CC3CC4C5C3CC5C142 at 298K,,
12,CCC12CC3C4CC1C1CC12C3C4,174.28700000000015,295.94,259.786,464.38,746.421,18.7113,618.25,1.17,157.084,-118.866,58.608,11.193,0.149,7199.234,41.307,336.864,CCC12CC3C4CC1C1CC12C3C4 at 298K,,
13,CCC1C2C3C4CCC45C4CC14C325,172.27100000000013,258.645,267.867,418.858,739.783,16.7662,627.24,1.286,155.775,-75.541,57.237,9.85,0.134,7000.729,40.638,336.338,CCC1C2C3C4CCC45C4CC14C325 at 298K,,
14,CCC1C2(C)C3CCC12C(C)C3C,178.3190000000002,291.611,253.668,464.153,684.799,17.6616,667.5,0.934,74.999,-221.349,54.607,10.295,0.191,7580.411,42.51,337.485,CCC1C2(C)C3CCC12C(C)C3C at 298K,,
15,CC12CC34C5CC3(C)C43C1C3C52C,172.27100000000013,203.601,285.166,383.659,710.011,16.3768,660.06,1.231,131.234,-79.986,51.76,0.99,0.14,6996.284,40.612,336.23,CC12CC34C5CC3(C)C43C1C3C52C at 298K,,
16,CC(C)C1CC2C3CCC3C3CC123,176.30300000000017,332.06,263.084,476.71,736.005,18.7922,625.87,1.095,125.361,-172.978,58.31,14.3,0.161,7386.952,41.899,337.116,CC(C)C1CC2C3CCC3C3CC123 at 298K,,
17,CC1CC23C(C)C2C1C1CCC13C,176.30300000000017,288.226,265.339,462.171,713.781,18.583,639.64,1.019,106.697,-180.123,54.909,8.765,0.173,7379.807,41.859,336.955,CC1CC23C(C)C2C1C1CCC13C at 298K,,
18,CC1C2CC2C23C(C)C(C4CC42)C13,174.28700000000015,318.858,260.565,468.277,751.41,18.2214,607.71,1.139,130.955,-153.46,57.017,12.043,0.153,7164.64,41.108,336.051,CC1C2CC2C23C(C)C(C4CC42)C13 at 298K,,
19,CC(C)C1CC(C)C2CC3CC3C12,178.3190000000002,363.859,253.39,498.282,730.191,19.1209,630.03,0.991,97.102,-232.55,58.049,16.161,0.18,7569.21,42.448,337.239,CC(C)C1CC(C)C2CC3CC3C12 at 298K,,
20,CC1CC23C(C)CCC2CCCC13,178.3190000000002,317.355,262.516,492.589,710.791,21.2102,630.58,0.943,111.249,-208.09,57.09,11.281,0.189,7593.67,42.585,337.782,CC1CC23C(C)CCC2CCCC13 at 298K,,
21,CC(C)C1C2C(C)C2C2CC3C2C31,176.30300000000017,364.611,252.354,486.707,749.573,17.7655,618.59,1.088,106.955,-205.236,58.012,16.542,0.162,7354.694,41.716,336.379,CC(C)C1C2C(C)C2C2CC3C2C31 at 298K,,
22,CCC1C2C(C)(C)C(C)C3CCC312,178.3190000000002,314.389,256.272,471.227,695.075,18.1289,670.76,0.914,72.656,-229.067,54.37,8.635,0.195,7572.693,42.467,337.314,CCC1C2C(C)(C)C(C)C3CCC312 at 298K,,
