index,smiles,molar_mass,flash_point/K,Tm/K,Tb/K,Tc/K,Pc/bar,Vc/(cm3/mol),density/(g/cm3),delta_G/(KJ/mol),delta_Hf/(KJ/mol),delta_Hvap/(KJ/mol),delta_Hfus/(KJ/mol),molar_volume/(cm3/mol)(default298K),delta_Hc/(KJ/mol),mass_calorific_value_h/(MJ/kg),ISP,note,256.9962044,13.94238975
0,CC1CC2C3CCCC1C2(C)CC3,178.3190000000002,332.391,267.087,499.946,719.73,21.8268,633.84,0.939,108.906,-215.807,56.475,9.621,0.19,7585.953,42.541,337.608,CC1CC2C3CCCC1C2(C)CC3 at 298K,,
1,CC1CCC2C3CC2CC2(C3)CC12,176.30300000000017,329.225,271.836,492.957,743.948,21.7457,614.93,1.031,136.335,-171.78,57.468,11.159,0.171,7388.15,41.906,337.144,CC1CCC2C3CC2CC2(C3)CC12 at 298K,,
2,CC1C2C3C(CC4(C)CCC14)C23,162.27600000000015,318.046,254.273,463.809,728.622,20.8641,576,1.04,109.515,-165.852,52.593,8.999,0.156,6756.738,41.637,336.589,CC1C2C3C(CC4(C)CCC14)C23 at 298K,,
3,CCCCC1C(C(C)C)C2CC12C,180.3350000000002,336.394,240.486,482.158,688.045,16.9453,693.78,0.897,63.989,-257.581,58.346,17.602,0.201,7786.009,43.175,338.101,CCCCC1C(C(C)C)C2CC12C at 298K,,
4,CCC1C2CC3CC4C(C32C)C14C,176.30300000000017,313.582,263.213,467.905,724.338,18.037,654.34,1.013,97.743,-189.808,54.869,8.513,0.174,7370.122,41.804,336.734,CCC1C2CC3CC4C(C32C)C14C at 298K,,
5,CC1C2C(C3CC3)CC3CCC12C3,176.30300000000017,318.839,274.112,479.103,744.581,19.2717,612.63,1.043,136.337,-162.933,58.963,11.159,0.169,7396.997,41.956,337.345,CC1C2C(C3CC3)CC3CCC12C3 at 298K,,
6,CCC1C2CC3C(C)(C4CC4C)C123,176.30300000000017,301.351,250.944,453.061,708.423,17.099,650.31,1.013,100.086,-179.141,56.36,10.173,0.174,7380.789,41.864,336.975,CCC1C2CC3C(C)(C4CC4C)C123 at 298K,,
7,CC1CC1C1CCC2CCC2C1C,178.3190000000002,350.638,265.157,500.474,739.038,19.6133,616.79,0.949,108.078,-222.506,58.702,13.02,0.188,7579.254,42.504,337.461,CC1CC1C1CCC2CCC2C1C at 298K,,
8,CCC1C2CC3(C2)C1CC1C(C)C13,176.30300000000017,333.362,259.718,482.957,740.181,19.0711,631.35,1.031,114.49,-185.692,57.129,13.069,0.171,7374.238,41.827,336.826,CCC1C2CC3(C2)C1CC1C(C)C13 at 298K,,
9,CC1C2CCCC34C(CC13C)C24,162.27600000000015,279.313,259.245,443.858,706.941,20.6008,588.26,1.04,112.687,-145.538,51.977,7.26,0.156,6777.052,41.763,337.097,CC1C2CCCC34C(CC13C)C24 at 298K,,
10,CC1C2CC34C1C3C(C)C2(C)C4C,176.30300000000017,286.979,264.742,458.753,714.658,17.8553,645.38,1.007,91.463,-195.016,53.498,9.268,0.175,7364.914,41.774,336.613,CC1C2CC34C1C3C(C)C2(C)C4C at 298K,,
11,CCC1C2C3C2C1C1(C)CCCC31,176.30300000000017,343.462,259.36,486.055,741.796,19.0379,633.84,1.025,112.148,-190.46,57.013,11.409,0.172,7369.47,41.8,336.718,CCC1C2C3C2C1C1(C)CCCC31 at 298K,,
12,CCC12C3(C)CC4CC1(C3)C42C,162.27600000000015,220.332,256.613,407.047,670.582,18.663,624.28,1.047,109.178,-122.236,50.512,4.017,0.155,6800.354,41.906,337.674,CCC12C3(C)CC4CC1(C3)C42C at 298K,,
13,CCC1(CC)C2CCCC3(C)C2C31,178.3190000000002,314.481,240.225,486.53,711.106,18.8409,657.62,0.954,112.29,-202.766,57.911,11.17,0.187,7598.994,42.615,337.901,CCC1(CC)C2CCCC3(C)C2C31 at 298K,,
14,CC1CC2CCC3C(CCCC13)C2,178.3190000000002,367.207,268.222,519.968,743.769,23.9171,614.11,0.943,123.31,-219.408,58.12,12.517,0.189,7582.352,42.521,337.529,CC1CC2CCC3C(CCCC13)C2 at 298K,,
15,CCC1CC2CC(C)C1C1CCC21,178.3190000000002,376.28,260.924,515.145,746.073,21.4854,631.29,0.939,101.464,-236.269,57.283,14.428,0.19,7565.491,42.427,337.155,CCC1CC2CC(C)C1C1CCC21 at 298K,,
16,CC1C(C)C2C3CCCC1C(C)C32,178.3190000000002,354.841,257.028,506.235,732.837,20.5822,624.07,0.934,92.842,-243.297,56.293,13.523,0.191,7558.463,42.387,336.996,CC1C(C)C2C3CCCC1C(C)C32 at 298K,,
