index,smiles,molar_mass,flash_point/K,Tm/K,Tb/K,Tc/K,Pc/bar,Vc/(cm3/mol),density/(g/cm3),delta_G/(KJ/mol),delta_Hf/(KJ/mol),delta_Hvap/(KJ/mol),delta_Hfus/(KJ/mol),molar_volume/(cm3/mol)(default298K),delta_Hc/(KJ/mol),mass_calorific_value_h/(MJ/kg),ISP,note,263.1613788,12.97997643
0,CC1(C)C2CCC3C4CC2(C)C1C34,176.30300000000017,318.298,274.171,478.527,730.968,19.6133,646.16,1.002,102.012,-195.558,53.68,5.445,0.176,7364.372,41.771,336.601,CC1(C)C2CCC3C4CC2(C)C1C34 at 298K,,
1,CC1CCC2CC3CC2CC32CC12,176.30300000000017,329.225,271.836,492.957,743.948,21.7457,614.93,1.031,136.335,-171.78,57.468,11.159,0.171,7388.15,41.906,337.144,CC1CCC2CC3CC2CC32CC12 at 298K,,
2,CC1C2C3(C)C4CCC5CCC51C423,174.28700000000015,256.427,274.282,436.983,720.136,18.268,635.48,1.132,134.956,-120.55,55.171,6.904,0.154,7197.55,41.297,336.823,CC1C2C3(C)C4CCC5CCC51C423 at 298K,,
3,CCCCC1C(C2CC2)C2CC12C,178.3190000000002,330.107,258.169,480.221,727.799,17.2692,664.13,0.943,100.052,-208.278,59.876,14.339,0.189,7593.482,42.584,337.778,CCCCC1C(C2CC2)C2CC12C at 298K,,
4,CC1CC2(C)CCC1C1CC2C1C,178.3190000000002,336.08,271.278,501.372,727.326,21.545,640.35,0.929,93.671,-233.649,54.565,10.124,0.192,7568.111,42.441,337.211,CC1CC2(C)CCC1C1CC2C1C at 298K,,
5,CC1CCCC2CC3CCC(C3)C12,178.3190000000002,362.271,263.339,515.937,737.616,23.1658,613.34,0.949,123.311,-216.459,58.619,12.517,0.188,7585.301,42.538,337.596,CC1CCCC2CC3CCC(C3)C12 at 298K,,
6,CCC1C2CCC3(C)C4CC4(C)C123,176.30300000000017,274.849,267.89,448.3,702.106,17.8253,666.6,1.013,100.915,-169.494,54.253,6.774,0.174,7390.436,41.919,337.196,CCC1C2CCC3(C)C4CC4(C)C123 at 298K,,
7,CC1CC12CCCCCC1CC1C2,178.3190000000002,323.538,268.012,499.946,717.043,22.8578,625.6,0.949,126.483,-196.145,58.003,10.778,0.188,7605.615,42.652,338.048,CC1CC12CCCCCC1CC1C2 at 298K,,
8,CC1CCC2C3CCC4(C)C2(C)C134,176.30300000000017,269.465,278.823,456.336,707.651,19.4073,655.92,1.007,107.526,-170.475,53.181,5.366,0.175,7389.455,41.913,337.172,CC1CCC2C3CCC4(C)C2(C)C134 at 298K,,
9,CC12CCC13CC1CC1(C3)C21CC1,174.28700000000015,223.877,283.54,424.674,704.074,19.3393,642.76,1.139,153.363,-88.291,55.469,4.662,0.153,7229.809,41.482,337.577,CC12CCC13CC1CC1(C3)C21CC1 at 298K,,
10,CC1C2(C)CCC3CC4CC31CC42,176.30300000000017,299.345,275.372,475.332,726.704,20.5265,635.43,1.019,121.931,-171.127,55.325,8.262,0.173,7388.803,41.91,337.16,CC1C2(C)CCC3CC4CC31CC42 at 298K,,
11,CCC1C(C)C23CC2CCC1(C)C3,178.3190000000002,297.794,259.506,472.402,691.994,18.9063,662.52,0.939,90.233,-209.405,55.52,9.792,0.19,7592.355,42.577,337.751,CCC1C(C)C23CC2CCC1(C)C3 at 298K,,
12,CC1C2CCCC3CCC1(C)CC32,178.3190000000002,332.391,267.087,499.946,719.73,21.8268,633.84,0.939,108.906,-215.807,56.475,9.621,0.19,7585.953,42.541,337.608,CC1C2CCCC3CCC1(C)CC32 at 298K,,
13,CC1CCCC2(C)CCCC13CC23,178.3190000000002,293.658,271.642,482.835,696.89,21.545,646.1,0.939,112.078,-195.493,55.86,7.881,0.19,7606.267,42.655,338.06,CC1CCCC2(C)CCCC13CC23 at 298K,,
14,CC1CC2CC3C(C)C4CC3(C1)C24,176.30300000000017,323.042,266.487,485.384,738.569,20.2151,619.91,1.025,121.101,-183.724,56.555,11.662,0.172,7376.206,41.838,336.871,CC1CC2CC3C(C)C4CC3(C1)C24 at 298K,,
15,CC1CCCC2CC1CC1(C)CC21,178.3190000000002,332.391,267.087,499.946,719.73,21.8268,633.84,0.939,108.906,-215.807,56.475,9.621,0.19,7585.953,42.541,337.608,CC1CCCC2CC1CC1(C)CC21 at 298K,,
16,CC1CC2C(C3C(C)C13)C1CC21C,176.30300000000017,326.959,260.577,480.735,734.706,18.8084,627.38,1.019,103.525,-200.437,55.525,10.505,0.173,7359.493,41.743,336.488,CC1CC2C(C3C(C)C13)C1CC21C at 298K,,
17,CCCC1C2CC3C2C2CC2(C)C13,176.30300000000017,344.822,259.575,486.453,747.307,18.7598,644.8,1.019,111.026,-191.609,57.429,13.065,0.173,7368.321,41.794,336.693,CCCC1C2CC3C2C2CC2(C)C13 at 298K,,
18,CCC1C(C)C2C3CC4CC32C41C,176.30300000000017,298.546,258.514,459.5,715.628,17.5733,651.08,1.025,100.086,-182.09,55.484,10.173,0.172,7377.84,41.848,336.911,CCC1C(C)C2C3CC4CC32C41C at 298K,,
19,CCC1C2CC3CCC(C)C3C12,164.29200000000017,351.312,237.137,484.08,721.703,20.9212,583.36,0.955,92.221,-207.731,54.434,13.425,0.172,6956.689,42.343,337.161,CCC1C2CC3CCC(C)C3C12 at 298K,,
