index,smiles,molar_mass,flash_point/K,Tm/K,Tb/K,Tc/K,Pc/bar,Vc/(cm3/mol),density/(g/cm3),delta_G/(KJ/mol),delta_Hf/(KJ/mol),delta_Hvap/(KJ/mol),delta_Hfus/(KJ/mol),molar_volume/(cm3/mol)(default298K),delta_Hc/(KJ/mol),mass_calorific_value_h/(MJ/kg),ISP,note,42.63574127,0.572829207
0,CC1C2CC3C1CCC3(C(C)C)C2,178.3190000000002,317.178,257.586,482.784,713.676,19.9462,645.64,0.943,100.477,-222.919,55.783,10.979,0.189,7578.841,42.502,337.453,CC1C2CC3C1CCC3(C(C)C)C2 at 298K,,
1,CC(C)C1CCC2C(C)CC(C)C12,180.3350000000002,356.925,248.366,502.258,701.931,19.2213,646.44,0.906,72.014,-271.81,57.172,16.283,0.199,7771.78,43.096,337.792,CC(C)C1CCC2C(C)CC(C)C12 at 298K,,
2,CCC12CC3C(C)C1(C)C3(C)C2C,178.3190000000002,270.916,263.396,464.512,688.124,18.1751,681.35,0.929,74.928,-222.291,52.186,7.384,0.192,7579.469,42.505,337.465,CCC12CC3C(C)C1(C)C3(C)C2C at 298K,,
3,CCC(C)CC12CCC3CC1CC32,178.3190000000002,316.027,234.999,484.556,720.815,19.2886,650.99,0.959,126.176,-196.657,59.819,13.371,0.186,7605.103,42.649,338.036,CCC(C)CC12CCC3CC1CC32 at 298K,,
4,CC1CCC2CC(C2)CC2(CC2)C1,178.3190000000002,328.474,272.741,504.247,723.921,23.5939,626.37,0.943,126.482,-199.094,57.505,10.778,0.189,7602.666,42.635,337.981,CC1CCC2CC(C2)CC2(CC2)C1 at 298K,,
5,CC(C)CC1CC2(C)CCCCC12,180.3350000000002,328.574,246.771,492.165,692.598,20.471,670.3,0.863,85.155,-250.885,56.465,10.609,0.209,7792.705,43.212,338.246,CC(C)CC1CC2(C)CCCCC12 at 298K,,
6,CCCC1C(C)CC1CC1C2CC12,178.3190000000002,360.63,211.502,487.517,721.645,17.3841,649.67,0.939,95.212,-216.239,60.8,17.768,0.19,7585.521,42.539,337.6,CCCC1C(C)CC1CC1C2CC12 at 298K,,
7,CCC1C2CC3(C(C)C)C4CC12C43,176.30300000000017,289.516,254.458,448.241,715.732,17.2978,657.9,1.037,106.891,-177.258,55.704,11.029,0.17,7382.672,41.875,337.019,CCC1C2CC3(C(C)C)C4CC12C43 at 298K,,
8,CC1C2CCC(C2)C2C(C)C2C1C,178.3190000000002,349.905,251.742,501.969,726.295,19.9817,623.3,0.939,92.842,-240.348,56.792,13.523,0.19,7561.412,42.404,337.064,CC1C2CCC(C2)C2C(C)C2C1C at 298K,,
9,CCC12CC(C)CC3CC1C32CC,178.3190000000002,291.703,237.311,479.891,701.721,18.346,654.35,0.974,114.633,-195.048,58.148,12.83,0.183,7606.712,42.658,338.072,CCC12CC(C)CC3CC1C32CC at 298K,,
10,CCC1(C)C2CCC3CC3C1CC2,178.3190000000002,342.023,255.864,505.759,729.036,21.1326,637.11,0.954,116.629,-213.471,57.769,11.013,0.187,7588.289,42.555,337.663,CCC1(C)C2CCC3CC3C1CC2 at 298K,,
11,CCC12CCC3CC1(C1CC31)C2C,176.30300000000017,289.005,254.984,468.942,720.756,18.8084,634.67,1.056,131.997,-158.125,57.731,11.315,0.167,7401.805,41.983,337.454,CCC12CCC3CC1(C1CC31)C2C at 298K,,
12,CC(C)C1CC(C)C2CCCC12,166.3080000000002,348.012,241.488,486.804,694.62,21.3471,595.06,0.914,78.004,-237.225,54.24,14.778,0.182,7169.025,43.107,338,CC(C)C1CC(C)C2CCCC12 at 298K,,
13,CC1CC2CC(C2)C(C(C)C)C1,166.3080000000002,357.884,252.614,495.793,709.826,22.7061,596.59,0.909,78.003,-243.123,53.243,14.778,0.183,7163.127,43.071,337.858,CC1CC2CC(C2)C(C(C)C)C1 at 298K,,
